amount,merchant_category,payment_method,country,city,transaction_hour,is_night_transaction,scenario,fraud_label
441.32,Travel,Wallet,Singapore,Singapore,15,0,NORMAL,0
1161.81,Travel,Debit Card,Singapore,Singapore,15,0,NORMAL,0
2212.23,Electronics,UPI,India,Mumbai,15,0,NORMAL,0
520.78,Travel,UPI,India,Bangalore,15,0,NORMAL,0
117.75,Transportation,Debit Card,Germany,Berlin,15,0,NORMAL,0
115.75,Transportation,Debit Card,USA,Chicago,15,0,NORMAL,0
107.73,Fuel,Debit Card,USA,Chicago,15,0,NORMAL,0
157.06,Gaming,Debit Card,Canada,Toronto,15,0,NORMAL,0
41.24,Transportation,Debit Card,India,Mumbai,15,0,NORMAL,0
2653.97,Electronics,Credit Card,UK,London,15,0,SUSPICIOUS,0
3831.57,Luxury,Net Banking,UK,London,15,0,NORMAL,0
875.65,Electronics,UPI,Singapore,Singapore,15,0,NORMAL,0
2958.41,Travel,Wallet,USA,New York,15,0,NORMAL,0
31.13,Fuel,Wallet,USA,New York,15,0,NORMAL,0
3672.26,Travel,UPI,UK,London,15,0,SUSPICIOUS,0
105.51,Transportation,UPI,USA,New York,15,0,NORMAL,0
8433.11,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
4463.0,Travel,Debit Card,UK,London,15,0,SUSPICIOUS,0
3184.45,Luxury,Wallet,Canada,Toronto,15,0,SUSPICIOUS,0
443.55,Electronics,UPI,Canada,Toronto,15,0,NORMAL,0
201.08,Pharmacy,Credit Card,India,Bangalore,15,0,NORMAL,0
1806.96,Travel,Net Banking,India,Mumbai,15,0,NORMAL,0
4261.41,Electronics,Net Banking,India,Bangalore,15,0,NORMAL,0
2986.61,Electronics,UPI,USA,Chicago,15,0,SUSPICIOUS,0
7284.68,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
48.93,Retail,Credit Card,USA,Chicago,15,0,NORMAL,0
4929.9,Luxury,Credit Card,UK,London,15,0,NORMAL,0
8040.61,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
36.38,Pharmacy,Wallet,USA,Chicago,15,0,NORMAL,0
2679.63,Travel,Wallet,Canada,Toronto,15,0,NORMAL,0
3794.44,Electronics,Credit Card,Germany,Berlin,15,0,NORMAL,0
141.1,Retail,Net Banking,UK,London,15,0,NORMAL,0
1685.34,Travel,UPI,Canada,Toronto,15,0,NORMAL,0
4324.68,Luxury,Credit Card,USA,New York,15,0,NORMAL,0
71.08,Gaming,Wallet,Germany,Berlin,15,0,NORMAL,0
290.1,Retail,Wallet,USA,Chicago,15,0,NORMAL,0
1529.48,Travel,Wallet,USA,Chicago,15,0,SUSPICIOUS,0
845.16,Travel,Wallet,UK,London,15,0,NORMAL,0
108.2,Transportation,Net Banking,India,Bangalore,15,0,NORMAL,0
30.5,Transportation,UPI,USA,Chicago,15,0,NORMAL,0
172.12,Gaming,Credit Card,Canada,Toronto,15,0,NORMAL,0
236.99,Retail,Net Banking,India,Bangalore,15,0,NORMAL,0
3575.83,Electronics,UPI,Singapore,Singapore,15,0,NORMAL,0
104.96,Pharmacy,Credit Card,UK,London,15,0,NORMAL,0
4019.58,Electronics,Debit Card,USA,Chicago,15,0,NORMAL,0
209.79,Pharmacy,Credit Card,USA,Chicago,15,0,NORMAL,0
2640.03,Travel,Wallet,USA,New York,15,0,NORMAL,0
75.99,Transportation,Net Banking,USA,Chicago,15,0,NORMAL,0
8966.81,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
2325.2,Travel,Debit Card,UK,London,15,0,SUSPICIOUS,0
34.63,Retail,Credit Card,Germany,Berlin,15,0,NORMAL,0
181.77,Gaming,Credit Card,USA,New York,15,0,NORMAL,0
6304.14,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
2567.17,Travel,Credit Card,USA,New York,15,0,NORMAL,0
1757.52,Electronics,Net Banking,India,Bangalore,15,0,SUSPICIOUS,0
586.44,Electronics,Wallet,Germany,Berlin,15,0,NORMAL,0
2473.61,Luxury,UPI,Germany,Berlin,15,0,NORMAL,0
3800.36,Luxury,Credit Card,UK,London,15,0,NORMAL,0
123.98,Fuel,Debit Card,India,Mumbai,15,0,NORMAL,0
294.62,Retail,Credit Card,India,Mumbai,15,0,NORMAL,0
156.95,Retail,Net Banking,Singapore,Singapore,15,0,NORMAL,0
109.11,Pharmacy,Credit Card,UK,London,15,0,NORMAL,0
13.59,Transportation,Wallet,India,Bangalore,15,0,NORMAL,0
117.19,Fuel,UPI,UK,London,15,0,NORMAL,0
305.25,Retail,Debit Card,USA,New York,15,0,NORMAL,0
4298.16,Luxury,Net Banking,India,Mumbai,15,0,NORMAL,0
52.72,Fuel,Credit Card,USA,Chicago,15,0,NORMAL,0
52.89,Retail,Credit Card,Singapore,Singapore,15,0,NORMAL,0
234.91,Pharmacy,UPI,Singapore,Singapore,15,0,NORMAL,0
548.3,Electronics,Debit Card,Germany,Berlin,15,0,NORMAL,0
3858.67,Electronics,Net Banking,USA,Chicago,15,0,SUSPICIOUS,0
22.56,Transportation,Credit Card,USA,Chicago,15,0,NORMAL,0
17.9,Pharmacy,Net Banking,Germany,Berlin,15,0,NORMAL,0
4293.36,Luxury,UPI,Germany,Berlin,15,0,NORMAL,0
8467.19,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
66.37,Gaming,Credit Card,UK,London,15,0,NORMAL,0
25.03,Transportation,Credit Card,Singapore,Singapore,15,0,NORMAL,0
46.03,Food,Debit Card,India,Bangalore,15,0,NORMAL,0
8342.96,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
3808.34,Electronics,UPI,Germany,Berlin,15,0,SUSPICIOUS,0
1962.57,Travel,Net Banking,India,Bangalore,15,0,NORMAL,0
54.61,Food,Credit Card,UK,London,15,0,NORMAL,0
34.71,Gaming,Debit Card,UK,London,15,0,NORMAL,0
292.68,Retail,Net Banking,USA,Chicago,15,0,NORMAL,0
3653.12,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
127.22,Retail,Net Banking,Germany,Berlin,15,0,NORMAL,0
52.2,Food,UPI,USA,New York,15,0,NORMAL,0
6409.43,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
962.9,Travel,Debit Card,USA,New York,15,0,NORMAL,0
8726.41,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
256.07,Retail,Credit Card,India,Bangalore,15,0,NORMAL,0
370.36,Travel,Debit Card,USA,Chicago,15,0,NORMAL,0
476.82,Retail,Wallet,USA,Chicago,15,0,NORMAL,0
304.57,Retail,Wallet,USA,Chicago,15,0,NORMAL,0
512.96,Electronics,Wallet,USA,New York,15,0,NORMAL,0
13.8,Transportation,Net Banking,Singapore,Singapore,15,0,NORMAL,0
2052.59,Electronics,Net Banking,Canada,Toronto,15,0,SUSPICIOUS,0
419.17,Travel,UPI,Germany,Berlin,15,0,NORMAL,0
3123.52,Travel,Net Banking,India,Bangalore,15,0,SUSPICIOUS,0
4849.2,Electronics,Net Banking,Canada,Toronto,15,0,NORMAL,0
3169.74,Electronics,UPI,USA,Chicago,15,0,NORMAL,0
264.47,Retail,UPI,Singapore,Singapore,15,0,NORMAL,0
1346.24,Travel,Credit Card,Canada,Toronto,15,0,NORMAL,0
61.16,Food,UPI,USA,New York,15,0,NORMAL,0
183.15,Retail,Debit Card,UK,London,15,0,NORMAL,0
2113.78,Travel,UPI,Germany,Berlin,15,0,NORMAL,0
52.94,Fuel,Debit Card,USA,New York,15,0,NORMAL,0
2713.11,Electronics,Net Banking,India,Bangalore,15,0,SUSPICIOUS,0
5375.5,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
2712.32,Luxury,Debit Card,Germany,Berlin,15,0,NORMAL,0
3689.1,Travel,Net Banking,Germany,Berlin,15,0,SUSPICIOUS,0
2199.69,Electronics,UPI,India,Mumbai,15,0,SUSPICIOUS,0
89.47,Fuel,Net Banking,USA,Chicago,15,0,NORMAL,0
18.94,Gaming,Debit Card,Germany,Berlin,15,0,NORMAL,0
5785.26,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
48.25,Food,UPI,UK,London,15,0,NORMAL,0
72.88,Food,Wallet,USA,Chicago,15,0,NORMAL,0
7799.18,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
8808.2,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
406.29,Retail,Wallet,Canada,Toronto,15,0,NORMAL,0
258.24,Retail,Net Banking,USA,Chicago,15,0,NORMAL,0
78.31,Transportation,Wallet,Canada,Toronto,15,0,NORMAL,0
2844.91,Electronics,Net Banking,Germany,Berlin,15,0,NORMAL,0
167.49,Pharmacy,Wallet,UK,London,15,0,NORMAL,0
3487.57,Electronics,Credit Card,Canada,Toronto,15,0,NORMAL,0
68.03,Food,Debit Card,USA,Chicago,15,0,NORMAL,0
151.53,Retail,UPI,Germany,Berlin,15,0,NORMAL,0
45.2,Food,Debit Card,India,Mumbai,15,0,NORMAL,0
2524.12,Travel,Wallet,USA,New York,15,0,NORMAL,0
57.97,Transportation,UPI,Germany,Berlin,15,0,NORMAL,0
3565.17,Luxury,Net Banking,UK,London,15,0,SUSPICIOUS,0
71.17,Retail,Credit Card,Germany,Berlin,15,0,NORMAL,0
74.35,Food,Net Banking,USA,Chicago,15,0,NORMAL,0
421.92,Retail,Debit Card,India,Mumbai,15,0,NORMAL,0
249.74,Retail,Debit Card,USA,Chicago,15,0,NORMAL,0
2387.02,Luxury,Credit Card,USA,New York,15,0,SUSPICIOUS,0
2237.1,Electronics,Net Banking,UK,London,15,0,NORMAL,0
3875.41,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
283.35,Retail,Debit Card,USA,Chicago,15,0,NORMAL,0
7.15,Food,Credit Card,USA,Chicago,15,0,NORMAL,0
82.73,Transportation,Credit Card,India,Bangalore,15,0,NORMAL,0
2203.6,Travel,Credit Card,Singapore,Singapore,15,0,NORMAL,0
199.2,Pharmacy,UPI,Germany,Berlin,15,0,NORMAL,0
80.74,Fuel,Debit Card,Germany,Berlin,15,0,NORMAL,0
4035.37,Electronics,Credit Card,India,Mumbai,15,0,NORMAL,0
4219.88,Electronics,Wallet,UK,London,15,0,SUSPICIOUS,0
271.01,Retail,Net Banking,Canada,Toronto,15,0,NORMAL,0
680.63,Travel,Credit Card,Germany,Berlin,15,0,NORMAL,0
1942.72,Travel,UPI,USA,Chicago,15,0,SUSPICIOUS,0
160.23,Pharmacy,Credit Card,UK,London,15,0,NORMAL,0
64.14,Fuel,Net Banking,UK,London,15,0,NORMAL,0
1751.59,Electronics,Debit Card,India,Bangalore,15,0,SUSPICIOUS,0
144.31,Retail,UPI,USA,New York,15,0,NORMAL,0
93.92,Gaming,Debit Card,USA,Chicago,15,0,NORMAL,0
230.79,Retail,Debit Card,India,Mumbai,15,0,NORMAL,0
31.88,Retail,UPI,Germany,Berlin,15,0,NORMAL,0
525.34,Electronics,UPI,USA,New York,15,0,NORMAL,0
2218.28,Electronics,UPI,Canada,Toronto,15,0,SUSPICIOUS,0
7703.45,Luxury,Wallet,India,Mumbai,15,0,NORMAL,0
1373.35,Electronics,Wallet,India,Mumbai,15,0,NORMAL,0
6278.23,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
1156.92,Electronics,Wallet,USA,New York,15,0,NORMAL,0
2169.22,Electronics,Net Banking,USA,Chicago,15,0,SUSPICIOUS,0
61.44,Food,Net Banking,USA,New York,15,0,NORMAL,0
1299.67,Luxury,Credit Card,Singapore,Singapore,15,0,NORMAL,0
142.83,Pharmacy,Credit Card,India,Mumbai,15,0,NORMAL,0
8530.99,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
453.64,Retail,Debit Card,USA,Chicago,15,0,NORMAL,0
36.37,Food,Debit Card,India,Bangalore,15,0,NORMAL,0
11.2,Transportation,Wallet,USA,New York,15,0,NORMAL,0
3152.06,Luxury,Net Banking,USA,New York,15,0,NORMAL,0
67.1,Transportation,Debit Card,UK,London,15,0,NORMAL,0
168.09,Gaming,Wallet,India,Bangalore,15,0,NORMAL,0
6475.47,Luxury,Debit Card,UK,London,15,0,NORMAL,0
378.69,Retail,Credit Card,USA,New York,15,0,NORMAL,0
178.04,Pharmacy,Debit Card,India,Mumbai,15,0,NORMAL,0
737.46,Electronics,Debit Card,Singapore,Singapore,15,0,NORMAL,0
68.6,Food,Debit Card,India,Bangalore,15,0,NORMAL,0
120.67,Gaming,UPI,India,Bangalore,15,0,NORMAL,0
186.56,Travel,Wallet,Germany,Berlin,15,0,NORMAL,0
38.85,Transportation,UPI,USA,Chicago,15,0,NORMAL,0
1703.02,Travel,Net Banking,Singapore,Singapore,15,0,NORMAL,0
8050.22,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
181.79,Gaming,UPI,USA,New York,15,0,NORMAL,0
5484.03,Luxury,UPI,Germany,Berlin,15,0,NORMAL,0
179.7,Gaming,Debit Card,USA,New York,15,0,NORMAL,0
6434.83,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
140.4,Pharmacy,Credit Card,UK,London,15,0,NORMAL,0
7161.7,Luxury,UPI,India,Mumbai,15,0,NORMAL,0
485.42,Retail,UPI,Singapore,Singapore,15,0,NORMAL,0
1719.85,Electronics,Wallet,Germany,Berlin,15,0,NORMAL,0
152.29,Pharmacy,UPI,India,Bangalore,15,0,NORMAL,0
5936.44,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
971.25,Travel,UPI,UK,London,15,0,NORMAL,0
2855.27,Travel,Wallet,India,Mumbai,15,0,NORMAL,0
451.02,Travel,Wallet,India,Bangalore,15,0,NORMAL,0
38.93,Fuel,Debit Card,USA,New York,15,0,NORMAL,0
194.24,Pharmacy,Net Banking,USA,New York,15,0,NORMAL,0
1672.71,Electronics,Net Banking,India,Mumbai,15,0,NORMAL,0
335.83,Retail,Debit Card,UK,London,15,0,NORMAL,0
3777.0,Luxury,Credit Card,USA,Chicago,15,0,NORMAL,0
4705.79,Electronics,Credit Card,USA,Chicago,15,0,NORMAL,0
5530.21,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
26.98,Food,Credit Card,Germany,Berlin,15,0,NORMAL,0
413.0,Retail,UPI,India,Bangalore,15,0,NORMAL,0
37.94,Fuel,Net Banking,Germany,Berlin,15,0,NORMAL,0
6515.22,Luxury,Net Banking,USA,New York,15,0,NORMAL,0
87.54,Fuel,Net Banking,Canada,Toronto,15,0,NORMAL,0
164.79,Gaming,Net Banking,USA,New York,15,0,NORMAL,0
2512.14,Luxury,UPI,USA,New York,15,0,SUSPICIOUS,0
3653.51,Electronics,Net Banking,India,Mumbai,15,0,NORMAL,0
35.21,Transportation,Net Banking,India,Bangalore,15,0,NORMAL,0
1364.56,Electronics,Debit Card,Canada,Toronto,15,0,NORMAL,0
158.81,Pharmacy,Net Banking,UK,London,15,0,NORMAL,0
7489.61,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
2760.67,Luxury,Net Banking,USA,New York,15,0,NORMAL,0
1825.24,Electronics,Debit Card,USA,Chicago,15,0,SUSPICIOUS,0
136.73,Fuel,Credit Card,Germany,Berlin,15,0,NORMAL,0
137.61,Pharmacy,UPI,India,Bangalore,15,0,NORMAL,0
4024.3,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
40.18,Food,Wallet,Canada,Toronto,15,0,NORMAL,0
98.68,Retail,Net Banking,Germany,Berlin,15,0,NORMAL,0
108.53,Transportation,Debit Card,Canada,Toronto,15,0,NORMAL,0
2023.99,Travel,Net Banking,India,Mumbai,15,0,NORMAL,0
1996.66,Luxury,Credit Card,India,Mumbai,15,0,NORMAL,0
4598.67,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
102.39,Gaming,Debit Card,Canada,Toronto,15,0,NORMAL,0
62.49,Food,UPI,Canada,Toronto,15,0,NORMAL,0
1600.65,Travel,Debit Card,USA,New York,15,0,NORMAL,0
53.98,Food,UPI,India,Bangalore,15,0,NORMAL,0
116.57,Transportation,Wallet,USA,New York,15,0,NORMAL,0
24.11,Gaming,Wallet,USA,New York,15,0,NORMAL,0
4170.59,Luxury,UPI,Singapore,Singapore,15,0,NORMAL,0
117.87,Fuel,Net Banking,Canada,Toronto,15,0,NORMAL,0
194.18,Retail,Credit Card,USA,New York,15,0,NORMAL,0
107.37,Transportation,Credit Card,USA,Chicago,15,0,NORMAL,0
4873.82,Electronics,Net Banking,India,Mumbai,15,0,NORMAL,0
4250.57,Travel,Credit Card,India,Mumbai,15,0,SUSPICIOUS,0
8199.34,Luxury,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
7561.69,Luxury,Debit Card,India,Mumbai,15,0,NORMAL,0
79.13,Food,Wallet,Canada,Toronto,15,0,NORMAL,0
161.45,Pharmacy,Net Banking,UK,London,15,0,NORMAL,0
3343.43,Electronics,Debit Card,India,Mumbai,15,0,NORMAL,0
4233.4,Electronics,Wallet,USA,New York,15,0,NORMAL,0
6887.95,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
1486.75,Travel,UPI,UK,London,15,0,NORMAL,0
378.17,Retail,Wallet,USA,Chicago,15,0,NORMAL,0
7835.54,Luxury,Debit Card,Germany,Berlin,15,0,NORMAL,0
123.51,Fuel,Debit Card,Canada,Toronto,15,0,NORMAL,0
1030.83,Luxury,Wallet,India,Bangalore,15,0,NORMAL,0
2601.88,Electronics,Credit Card,Singapore,Singapore,15,0,SUSPICIOUS,0
273.2,Travel,Credit Card,India,Bangalore,15,0,NORMAL,0
51.91,Transportation,Net Banking,USA,Chicago,15,0,NORMAL,0
4551.65,Electronics,UPI,Canada,Toronto,15,0,NORMAL,0
2781.39,Travel,Credit Card,UK,London,15,0,NORMAL,0
4441.68,Luxury,Debit Card,India,Bangalore,15,0,SUSPICIOUS,0
3192.33,Electronics,UPI,Singapore,Singapore,15,0,NORMAL,0
4490.64,Electronics,Net Banking,UK,London,15,0,SUSPICIOUS,0
62.89,Transportation,Net Banking,UK,London,15,0,NORMAL,0
2750.63,Travel,Credit Card,India,Bangalore,15,0,SUSPICIOUS,0
3540.3,Travel,Debit Card,Singapore,Singapore,15,0,SUSPICIOUS,0
29.03,Fuel,Credit Card,UK,London,15,0,NORMAL,0
1576.13,Electronics,Debit Card,UK,London,15,0,SUSPICIOUS,0
2584.06,Electronics,Debit Card,Germany,Berlin,15,0,SUSPICIOUS,0
102.48,Retail,UPI,Germany,Berlin,15,0,NORMAL,0
16.39,Food,Net Banking,Germany,Berlin,15,0,NORMAL,0
899.32,Travel,Credit Card,India,Bangalore,15,0,NORMAL,0
3173.67,Electronics,Debit Card,Singapore,Singapore,15,0,NORMAL,0
1166.22,Electronics,UPI,USA,New York,15,0,NORMAL,0
4488.85,Luxury,Credit Card,Canada,Toronto,15,0,SUSPICIOUS,0
35.52,Transportation,Credit Card,USA,Chicago,15,0,NORMAL,0
145.32,Retail,UPI,USA,Chicago,15,0,NORMAL,0
609.56,Electronics,Debit Card,India,Bangalore,15,0,NORMAL,0
33.03,Food,Net Banking,Singapore,Singapore,15,0,NORMAL,0
316.2,Retail,Credit Card,Singapore,Singapore,15,0,NORMAL,0
450.05,Retail,Net Banking,UK,London,15,0,NORMAL,0
6343.42,Luxury,Wallet,USA,Chicago,15,0,NORMAL,0
28.48,Food,Wallet,USA,New York,15,0,NORMAL,0
73.06,Food,Credit Card,USA,Chicago,15,0,NORMAL,0
3709.92,Electronics,Wallet,UK,London,15,0,SUSPICIOUS,0
45.42,Pharmacy,Wallet,Germany,Berlin,15,0,NORMAL,0
130.39,Gaming,Credit Card,Germany,Berlin,15,0,NORMAL,0
20.3,Retail,Wallet,USA,New York,15,0,NORMAL,0
327.29,Retail,Credit Card,UK,London,15,0,NORMAL,0
106.31,Pharmacy,Wallet,India,Mumbai,15,0,NORMAL,0
4957.78,Electronics,Credit Card,USA,New York,15,0,NORMAL,0
1732.96,Travel,Wallet,Canada,Toronto,15,0,SUSPICIOUS,0
5367.86,Luxury,Debit Card,India,Mumbai,15,0,NORMAL,0
180.56,Gaming,Net Banking,India,Mumbai,15,0,NORMAL,0
180.32,Gaming,Credit Card,Singapore,Singapore,15,0,NORMAL,0
1799.19,Travel,Net Banking,India,Bangalore,15,0,NORMAL,0
2409.85,Travel,Wallet,Canada,Toronto,15,0,SUSPICIOUS,0
243.74,Retail,Net Banking,UK,London,15,0,NORMAL,0
128.25,Gaming,UPI,Singapore,Singapore,15,0,NORMAL,0
26.47,Transportation,Net Banking,Canada,Toronto,15,0,NORMAL,0
185.77,Gaming,Net Banking,Canada,Toronto,15,0,NORMAL,0
46.94,Transportation,Debit Card,India,Mumbai,15,0,NORMAL,0
17.24,Pharmacy,UPI,USA,Chicago,15,0,NORMAL,0
73.67,Food,Debit Card,Canada,Toronto,15,0,NORMAL,0
63.93,Transportation,Credit Card,Singapore,Singapore,15,0,NORMAL,0
1560.36,Electronics,Debit Card,USA,New York,15,0,SUSPICIOUS,0
54.76,Transportation,UPI,Singapore,Singapore,15,0,NORMAL,0
4711.43,Electronics,Net Banking,India,Bangalore,15,0,NORMAL,0
102.29,Transportation,Net Banking,Germany,Berlin,15,0,NORMAL,0
168.71,Pharmacy,Debit Card,Germany,Berlin,15,0,NORMAL,0
30.72,Gaming,Wallet,Singapore,Singapore,15,0,NORMAL,0
2153.55,Travel,Credit Card,India,Mumbai,15,0,NORMAL,0
3034.07,Electronics,UPI,Germany,Berlin,15,0,SUSPICIOUS,0
60.06,Food,Credit Card,Canada,Toronto,15,0,NORMAL,0
80.28,Transportation,Debit Card,Singapore,Singapore,15,0,NORMAL,0
9.09,Food,Net Banking,Canada,Toronto,15,0,NORMAL,0
111.98,Fuel,Debit Card,Germany,Berlin,15,0,NORMAL,0
13.51,Food,Credit Card,Canada,Toronto,15,0,NORMAL,0
5895.96,Luxury,Credit Card,Singapore,Singapore,15,0,NORMAL,0
1828.15,Travel,Net Banking,India,Bangalore,15,0,SUSPICIOUS,0
2225.44,Luxury,Debit Card,USA,New York,15,0,NORMAL,0
193.74,Pharmacy,Net Banking,USA,New York,15,0,NORMAL,0
132.68,Fuel,UPI,USA,New York,15,0,NORMAL,0
380.98,Travel,Credit Card,Singapore,Singapore,15,0,NORMAL,0
4644.62,Electronics,Credit Card,India,Mumbai,15,0,NORMAL,0
1509.33,Electronics,Wallet,India,Bangalore,15,0,NORMAL,0
2745.53,Electronics,Debit Card,Canada,Toronto,15,0,NORMAL,0
35.96,Transportation,Credit Card,UK,London,15,0,NORMAL,0
19.02,Food,Credit Card,Germany,Berlin,15,0,NORMAL,0
222.06,Pharmacy,UPI,Canada,Toronto,15,0,NORMAL,0
2031.52,Travel,Wallet,India,Mumbai,15,0,SUSPICIOUS,0
1505.31,Luxury,Credit Card,Canada,Toronto,15,0,NORMAL,0
123.29,Fuel,Net Banking,USA,Chicago,15,0,NORMAL,0
69.99,Food,Debit Card,USA,New York,15,0,NORMAL,0
5545.61,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
286.6,Retail,Debit Card,Germany,Berlin,15,0,NORMAL,0
105.2,Gaming,Debit Card,India,Bangalore,15,0,NORMAL,0
44.02,Transportation,Debit Card,Germany,Berlin,15,0,NORMAL,0
26.67,Retail,Debit Card,UK,London,15,0,NORMAL,0
5586.49,Luxury,Credit Card,Singapore,Singapore,15,0,NORMAL,0
2913.35,Travel,Debit Card,USA,New York,15,0,SUSPICIOUS,0
92.19,Transportation,Credit Card,USA,New York,15,0,NORMAL,0
886.41,Electronics,Wallet,Singapore,Singapore,15,0,NORMAL,0
199.27,Gaming,Wallet,India,Mumbai,15,0,NORMAL,0
207.11,Retail,UPI,UK,London,15,0,NORMAL,0
1770.38,Travel,Net Banking,USA,Chicago,15,0,NORMAL,0
64.88,Fuel,UPI,India,Mumbai,15,0,NORMAL,0
7956.08,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
277.79,Retail,Wallet,India,Mumbai,15,0,NORMAL,0
3507.25,Electronics,Net Banking,India,Bangalore,15,0,SUSPICIOUS,0
309.87,Retail,Credit Card,USA,New York,15,0,NORMAL,0
229.65,Retail,Net Banking,India,Bangalore,15,0,NORMAL,0
3925.14,Electronics,Debit Card,Singapore,Singapore,15,0,SUSPICIOUS,0
44.16,Food,Credit Card,UK,London,15,0,NORMAL,0
206.38,Pharmacy,Debit Card,India,Mumbai,15,0,NORMAL,0
6145.27,Luxury,Net Banking,Germany,Berlin,15,0,NORMAL,0
48.36,Transportation,UPI,Germany,Berlin,15,0,NORMAL,0
35.57,Food,UPI,Singapore,Singapore,15,0,NORMAL,0
2412.44,Electronics,Debit Card,UK,London,15,0,SUSPICIOUS,0
613.22,Travel,UPI,USA,New York,15,0,NORMAL,0
2906.13,Luxury,Net Banking,India,Bangalore,15,0,NORMAL,0
76.71,Food,UPI,Canada,Toronto,15,0,NORMAL,0
1600.81,Luxury,UPI,Canada,Toronto,15,0,NORMAL,0
118.31,Transportation,Credit Card,USA,New York,15,0,NORMAL,0
54.51,Gaming,Debit Card,Germany,Berlin,15,0,NORMAL,0
1258.0,Luxury,Debit Card,USA,New York,15,0,NORMAL,0
4223.21,Travel,Credit Card,USA,Chicago,15,0,SUSPICIOUS,0
6024.21,Luxury,Credit Card,Russia,Moscow,15,0,FRAUD,1
57.22,Transportation,Credit Card,USA,New York,15,0,NORMAL,0
6649.97,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
19.81,Transportation,Credit Card,USA,Chicago,15,0,NORMAL,0
204.18,Retail,Credit Card,UK,London,15,0,NORMAL,0
41.89,Food,Wallet,Singapore,Singapore,15,0,NORMAL,0
425.91,Retail,Wallet,India,Mumbai,15,0,NORMAL,0
34.67,Fuel,Wallet,USA,New York,15,0,NORMAL,0
7659.86,Luxury,UPI,Canada,Toronto,15,0,NORMAL,0
6857.55,Luxury,Credit Card,Canada,Toronto,15,0,NORMAL,0
8905.67,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
3950.65,Luxury,Credit Card,Iran,Tehran,15,0,FRAUD,1
107.27,Transportation,Debit Card,USA,Chicago,15,0,NORMAL,0
121.8,Fuel,UPI,UK,London,15,0,NORMAL,0
55.16,Transportation,Credit Card,Canada,Toronto,15,0,NORMAL,0
4013.37,Electronics,Net Banking,India,Bangalore,15,0,NORMAL,0
1952.68,Travel,UPI,Germany,Berlin,15,0,NORMAL,0
3661.36,Electronics,Wallet,Canada,Toronto,15,0,SUSPICIOUS,0
294.04,Retail,Debit Card,UK,London,15,0,NORMAL,0
3151.41,Electronics,Debit Card,Germany,Berlin,15,0,SUSPICIOUS,0
1030.66,Electronics,Debit Card,Canada,Toronto,15,0,NORMAL,0
2399.66,Travel,UPI,USA,New York,15,0,NORMAL,0
4399.65,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
127.45,Fuel,UPI,India,Bangalore,15,0,NORMAL,0
22.81,Pharmacy,UPI,India,Bangalore,15,0,NORMAL,0
1176.77,Travel,Credit Card,USA,New York,15,0,NORMAL,0
3580.77,Electronics,Credit Card,Russia,Moscow,15,0,FRAUD,1
2723.78,Luxury,Wallet,India,Mumbai,15,0,NORMAL,0
1976.39,Travel,Debit Card,USA,Chicago,15,0,NORMAL,0
4104.89,Electronics,Credit Card,North Korea,Pyongyang,15,0,FRAUD,1
2390.76,Electronics,Net Banking,USA,New York,15,0,SUSPICIOUS,0
1973.79,Luxury,UPI,USA,New York,15,0,SUSPICIOUS,0
8276.87,Electronics,Credit Card,Iran,Tehran,15,0,FRAUD,1
3455.66,Electronics,Debit Card,Canada,Toronto,15,0,SUSPICIOUS,0
66.03,Food,Debit Card,Singapore,Singapore,15,0,NORMAL,0
